Key,ExitTime,Symbol,EntryPrice,Quantity,Pnl,Date
2020-09-15 10:20:00,2020-09-15 11:36:00,BANKNIFTY17SEP2022100CE,373.05,-25,-652.4999999999991,2020-09-15
2020-09-15 11:59:00,2020-09-15 12:25:00,BANKNIFTY17SEP2022100CE,387.3,-25,-606.25,2020-09-15
2020-09-15 13:10:00,2020-09-15 14:29:00,BANKNIFTY17SEP2022300CE,280.5,-25,-522.4999999999994,2020-09-15
2020-09-15 09:19:00,2020-09-15 10:45:00,NIFTY17SEP2011500PE,83.10000000000001,-75,-1286.249999999999,2020-09-15
2020-09-15 10:55:00,2020-09-15 15:01:00,NIFTY17SEP2011500PE,89.2,-75,2913.75,2020-09-15
2020-09-15 09:20:00,2020-09-15 11:47:00,BANKNIFTY17SEP2022200PE,307.25,-25,2503.75,2020-09-15
2020-09-16 11:49:00,2020-09-16 12:15:00,NIFTY17SEP2011500CE,67.95,-75,-581.25,2020-09-16
2020-09-16 13:10:00,2020-09-16 13:44:00,NIFTY17SEP2011550CE,55.25,-75,-352.5000000000002,2020-09-16
2020-09-16 09:38:00,2020-09-16 09:48:00,BANKNIFTY17SEP2022400CE,233.1,-25,-482.5000000000003,2020-09-16
2020-09-16 10:01:00,2020-09-16 13:45:00,BANKNIFTY17SEP2022300CE,310.15,-25,-393.75,2020-09-16
2020-09-16 09:29:00,2020-09-16 14:50:00,NIFTY17SEP2011550PE,65.4,-75,3127.5,2020-09-16
2020-09-16 10:00:00,2020-09-16 10:03:00,BANKNIFTY17SEP2022600PE,267.5,-25,-797.4999999999994,2020-09-16
2020-09-16 12:15:00,2020-09-16 13:45:00,BANKNIFTY17SEP2022400PE,242.0,-25,2876.25,2020-09-16
2020-09-17 10:49:00,2020-09-17 11:43:00,NIFTY17SEP2011500CE,72.05,-75,2130.0,2020-09-17
2020-09-17 10:01:00,2020-09-17 10:11:00,BANKNIFTY17SEP2022300CE,149.95,-25,-451.2500000000003,2020-09-17
2020-09-17 10:21:00,2020-09-17 10:27:00,BANKNIFTY17SEP2022300CE,158.14999999999998,-25,-547.5000000000009,2020-09-17
2020-09-17 11:13:00,2020-09-17 11:45:00,BANKNIFTY17SEP2022500CE,79.95,-25,1248.75,2020-09-17
2020-09-17 09:30:00,2020-09-17 11:40:00,NIFTY17SEP2011600PE,63.45,-75,-427.5000000000002,2020-09-17
2020-09-17 09:48:00,2020-09-17 10:35:00,BANKNIFTY17SEP2022400PE,102.55,-25,922.4999999999998,2020-09-17
2020-09-18 09:25:00,2020-09-18 09:45:00,NIFTY24SEP2011500CE,135.29999999999998,-75,-427.5000000000013,2020-09-18
2020-09-18 10:16:00,2020-09-18 13:45:00,NIFTY24SEP2011500CE,138.6,-75,-555.0000000000005,2020-09-18
2020-09-18 14:15:00,2020-09-18 14:21:00,NIFTY24SEP2011550CE,113.25,-75,2808.75,2020-09-18
2020-09-18 09:25:00,2020-09-18 10:03:00,BANKNIFTY24SEP2022300CE,440.45,-25,-526.2500000000002,2020-09-18
2020-09-18 10:10:00,2020-09-18 14:21:00,BANKNIFTY24SEP2022300CE,434.85,-25,5468.749999999999,2020-09-18
2020-09-18 09:21:00,2020-09-18 09:29:00,NIFTY24SEP2011600PE,117.9,-75,-532.4999999999995,2020-09-18
2020-09-18 10:59:00,2020-09-18 11:12:00,NIFTY24SEP2011600PE,114.4,-75,-491.2499999999998,2020-09-18
2020-09-18 11:24:00,2020-09-18 14:21:00,NIFTY24SEP2011550PE,92.7,-75,-442.4999999999994,2020-09-18
2020-09-21 09:40:00,2020-09-21 13:37:00,NIFTY24SEP2011500CE,90.0,-75,2827.5,2020-09-21
2020-09-21 09:38:00,2020-09-21 10:23:00,BANKNIFTY24SEP2021900CE,357.4,-25,-982.5000000000002,2020-09-21
2020-09-21 10:39:00,2020-09-21 13:39:00,BANKNIFTY24SEP2021900CE,410.75,-25,3768.75,2020-09-21
2020-09-21 09:29:00,2020-09-21 09:43:00,NIFTY24SEP2011550PE,101.85,-75,-592.4999999999993,2020-09-21
2020-09-21 10:25:00,2020-09-21 11:04:00,NIFTY24SEP2011550PE,104.8,-75,-892.5000000000005,2020-09-21
2020-09-21 11:22:00,2020-09-21 12:38:00,NIFTY24SEP2011500PE,86.35000000000001,-75,-573.7499999999993,2020-09-21
2020-09-21 10:04:00,2020-09-21 10:10:00,BANKNIFTY24SEP2021900PE,310.35,-25,-467.50000000000114,2020-09-21
2020-09-21 10:21:00,2020-09-21 12:40:00,BANKNIFTY24SEP2022000PE,353.55,-25,-433.7499999999992,2020-09-21
2020-09-22 09:22:00,2020-09-22 09:46:00,NIFTY24SEP2011250CE,86.35000000000001,-75,2516.250000000001,2020-09-22
2020-09-22 09:24:00,2020-09-22 10:05:00,BANKNIFTY24SEP2021200CE,370.25,-25,-1043.75,2020-09-22
2020-09-22 10:48:00,2020-09-22 12:24:00,BANKNIFTY24SEP2021200CE,405.4,-25,2934.9999999999995,2020-09-22
2020-09-22 09:59:00,2020-09-22 12:24:00,BANKNIFTY24SEP2021300PE,329.15,-25,-595.0000000000002,2020-09-22
2020-09-23 09:34:00,2020-09-23 12:01:00,NIFTY24SEP2011200CE,61.3,-75,1477.5000000000002,2020-09-23
2020-09-23 09:22:00,2020-09-23 12:51:00,BANKNIFTY24SEP2021200CE,237.8,-25,2894.9999999999995,2020-09-23
2020-09-23 10:13:00,2020-09-23 10:14:00,NIFTY24SEP2011250PE,78.9,-75,-375.0,2020-09-23
2020-09-23 10:30:00,2020-09-23 11:55:00,NIFTY24SEP2011250PE,73.45,-75,-566.2499999999998,2020-09-23
2020-09-23 10:04:00,2020-09-23 12:03:00,BANKNIFTY24SEP2021300PE,235.5,-25,-1012.5,2020-09-23
2020-09-23 12:27:00,2020-09-23 12:44:00,BANKNIFTY24SEP2021300PE,241.85,-25,-1053.7500000000002,2020-09-23
2020-09-24 09:21:00,2020-09-24 11:10:00,NIFTY24SEP2010900CE,84.0,-75,2778.75,2020-09-24
2020-09-24 09:21:00,2020-09-24 10:28:00,BANKNIFTY24SEP2020800CE,147.1,-25,1412.5,2020-09-24
2020-09-24 09:35:00,2020-09-24 10:10:00,NIFTY24SEP2011050PE,79.15,-75,-1128.7499999999998,2020-09-24
2020-09-24 09:35:00,2020-09-24 10:10:00,BANKNIFTY24SEP2021000PE,172.2,-25,-1033.7500000000005,2020-09-24
2020-09-24 11:20:00,2020-09-24 11:46:00,BANKNIFTY24SEP2020900PE,129.95,-25,-395.0000000000003,2020-09-24
2020-09-24 12:14:00,2020-09-24 12:18:00,BANKNIFTY24SEP2020900PE,147.2,-25,-695.0000000000002,2020-09-24
2020-09-25 09:31:00,2020-09-25 09:33:00,NIFTY01OCT2010850CE,145.1,-75,-1083.7500000000014,2020-09-25
2020-09-25 10:07:00,2020-09-25 11:24:00,NIFTY01OCT2010900CE,118.15,-75,-761.2500000000005,2020-09-25
2020-09-25 09:28:00,2020-09-25 10:18:00,BANKNIFTY01OCT2020500CE,435.85,-25,1896.249999999999,2020-09-25
2020-09-25 09:19:00,2020-09-25 10:08:00,NIFTY01OCT2010950PE,148.0,-75,-1623.7500000000005,2020-09-25
2020-09-25 11:07:00,2020-09-25 11:27:00,NIFTY01OCT2010950PE,140.45,-75,1346.249999999999,2020-09-25
2020-09-25 09:57:00,2020-09-25 10:04:00,BANKNIFTY01OCT2020700PE,461.75,-25,-754.9999999999998,2020-09-25
2020-09-28 10:19:00,2020-09-28 10:38:00,NIFTY01OCT2011150CE,97.0,-75,-446.2500000000002,2020-09-28
2020-09-28 10:20:00,2020-09-28 10:40:00,BANKNIFTY01OCT2021300CE,319.0,-25,-1256.25,2020-09-28
2020-09-28 10:45:00,2020-09-28 10:48:00,BANKNIFTY01OCT2021300CE,347.25,-25,-416.2499999999994,2020-09-28
2020-09-28 09:31:00,2020-09-28 10:48:00,NIFTY01OCT2011200PE,130.0,-75,2677.5,2020-09-28
2020-09-28 09:19:00,2020-09-28 10:48:00,BANKNIFTY01OCT2021300PE,388.9,-25,3638.75,2020-09-28
2020-09-29 09:34:00,2020-09-29 09:53:00,NIFTY01OCT2011250CE,72.75,-75,802.5000000000002,2020-09-29
2020-09-29 09:28:00,2020-09-29 09:47:00,BANKNIFTY01OCT2021600CE,326.2,-25,2598.7499999999995,2020-09-29
2020-09-29 09:19:00,2020-09-29 09:34:00,NIFTY01OCT2011350PE,109.35,-75,-1248.749999999999,2020-09-29
2020-09-29 10:18:00,2020-09-29 10:38:00,NIFTY01OCT2011250PE,68.05,-75,-615.0000000000002,2020-09-29
2020-09-29 09:20:00,2020-09-29 09:26:00,BANKNIFTY01OCT2021900PE,304.15,-25,-1093.75,2020-09-29
2020-09-29 10:17:00,2020-09-29 10:46:00,BANKNIFTY01OCT2021400PE,225.75,-25,-443.75,2020-09-29
2020-09-30 09:45:00,2020-09-30 10:24:00,NIFTY01OCT2011150CE,91.95,-75,-509.9999999999998,2020-09-30
2020-09-30 11:01:00,2020-09-30 11:30:00,NIFTY01OCT2011250CE,56.7,-75,1860.0,2020-09-30
2020-09-30 09:23:00,2020-09-30 10:29:00,BANKNIFTY01OCT2021100CE,248.45,-25,-1532.5000000000002,2020-09-30
2020-09-30 10:15:00,2020-09-30 12:54:00,NIFTY01OCT2011250PE,79.4,-75,2531.2500000000005,2020-09-30
2020-09-30 10:26:00,2020-09-30 10:40:00,BANKNIFTY01OCT2021300PE,235.9,-25,2772.4999999999995,2020-09-30
2020-10-01 09:55:00,2020-10-01 10:00:00,BANKNIFTY01OCT2021900CE,88.2,-25,-428.7499999999998,2020-10-01
2020-10-01 09:25:00,2020-10-01 10:42:00,NIFTY01OCT2011400PE,50.3,-75,2107.5000000000005,2020-10-01
2020-10-01 09:21:00,2020-10-01 10:01:00,BANKNIFTY01OCT2021900PE,166.95,-25,2248.7499999999995,2020-10-01
2020-10-05 10:22:00,2020-10-05 11:06:00,BANKNIFTY08OCT2022600CE,385.4,-25,-965.0000000000006,2020-10-05
2020-10-05 09:32:00,2020-10-05 11:05:00,NIFTY08OCT2011600PE,129.39999999999998,-75,2197.499999999998,2020-10-05
2020-10-05 09:20:00,2020-10-05 11:06:00,BANKNIFTY08OCT2022600PE,376.95,-25,3523.7499999999995,2020-10-05
2020-10-06 09:21:00,2020-10-06 10:10:00,NIFTY08OCT2011600CE,56.3,-75,-562.4999999999994,2020-10-06
2020-10-06 10:17:00,2020-10-06 10:24:00,NIFTY08OCT2011550CE,87.3,-75,-502.5000000000002,2020-10-06
2020-10-06 10:33:00,2020-10-06 10:44:00,NIFTY08OCT2011550CE,91.45,-75,-371.2500000000002,2020-10-06
2020-10-06 10:53:00,2020-10-06 14:27:00,NIFTY08OCT2011550CE,86.45,-75,-750.0,2020-10-06
2020-10-06 09:34:00,2020-10-06 09:48:00,BANKNIFTY08OCT2022500CE,316.75,-25,1036.2499999999998,2020-10-06
2020-10-06 10:45:00,2020-10-06 10:55:00,NIFTY08OCT2011650PE,92.25,-75,-1065.0000000000002,2020-10-06
2020-10-06 12:26:00,2020-10-06 12:41:00,NIFTY08OCT2011650PE,94.8,-75,-708.7500000000002,2020-10-06
2020-10-06 12:56:00,2020-10-06 13:00:00,NIFTY08OCT2011650PE,101.25,-75,-375.0,2020-10-06
2020-10-06 14:27:00,2020-10-06 15:12:00,NIFTY08OCT2011650PE,87.15,-75,2246.25,2020-10-06
2020-10-06 10:00:00,2020-10-06 14:39:00,BANKNIFTY08OCT2022700PE,317.45,-25,4007.5,2020-10-06
2020-10-07 09:20:00,2020-10-07 09:38:00,NIFTY08OCT2011650CE,52.6,-75,-817.4999999999999,2020-10-07
2020-10-07 10:52:00,2020-10-07 12:44:00,NIFTY08OCT2011750CE,44.25,-75,-315.0000000000002,2020-10-07
2020-10-07 12:52:00,2020-10-07 13:00:00,NIFTY08OCT2011700CE,71.75,-75,-603.7499999999998,2020-10-07
2020-10-07 13:33:00,2020-10-07 14:16:00,NIFTY08OCT2011750CE,41.95,-75,-397.4999999999998,2020-10-07
2020-10-07 09:19:00,2020-10-07 09:52:00,BANKNIFTY08OCT2022700CE,208.05,-25,-930.0000000000005,2020-10-07
2020-10-07 10:55:00,2020-10-07 12:44:00,BANKNIFTY08OCT2022800CE,260.95,-25,-1126.2500000000002,2020-10-07
2020-10-07 09:34:00,2020-10-07 10:25:00,NIFTY08OCT2011700PE,88.65,-75,3596.25,2020-10-07
2020-10-07 09:52:00,2020-10-07 09:55:00,BANKNIFTY08OCT2022800PE,231.95,-25,2400.0,2020-10-07
2020-10-08 10:11:00,2020-10-08 10:24:00,NIFTY08OCT2011800CE,68.45,-75,-281.25,2020-10-08
2020-10-08 11:40:00,2020-10-08 13:07:00,NIFTY08OCT2011850CE,41.35,-75,-577.4999999999997,2020-10-08
2020-10-08 13:20:00,2020-10-08 13:27:00,NIFTY08OCT2011850CE,46.75,-75,-382.5000000000001,2020-10-08
2020-10-08 13:38:00,2020-10-08 13:47:00,NIFTY08OCT2011850CE,49.5,-75,-472.4999999999998,2020-10-08
2020-10-08 10:10:00,2020-10-08 10:16:00,BANKNIFTY08OCT2023300CE,86.2,-25,-225.0,2020-10-08
2020-10-08 09:39:00,2020-10-08 11:33:00,NIFTY08OCT2011900PE,55.2,-75,2246.25,2020-10-08
2020-10-08 09:21:00,2020-10-08 09:31:00,BANKNIFTY08OCT2023200PE,121.55,-25,-1475.0000000000005,2020-10-08
2020-10-08 09:37:00,2020-10-08 10:16:00,BANKNIFTY08OCT2023300PE,164.95,-25,1581.2499999999995,2020-10-08
2020-10-09 09:31:00,2020-10-09 10:51:00,NIFTY15OCT2011800CE,155.75,-75,-738.7499999999995,2020-10-09
2020-10-09 09:21:00,2020-10-09 09:27:00,BANKNIFTY15OCT2023300CE,383.25,-25,-937.5,2020-10-09
2020-10-09 09:32:00,2020-10-09 10:07:00,BANKNIFTY15OCT2023200CE,436.5,-25,-806.25,2020-10-09
2020-10-09 09:25:00,2020-10-09 09:32:00,NIFTY15OCT2011850PE,112.8,-75,-540.0000000000002,2020-10-09
2020-10-09 09:56:00,2020-10-09 10:43:00,NIFTY15OCT2011900PE,151.5,-75,2043.75,2020-10-09
2020-10-09 10:06:00,2020-10-09 10:10:00,BANKNIFTY15OCT2023300PE,410.55,-25,1333.7500000000005,2020-10-09
2020-10-12 09:27:00,2020-10-12 13:20:00,NIFTY15OCT2012000CE,96.95,-75,2636.2500000000005,2020-10-12
2020-10-12 09:33:00,2020-10-12 11:07:00,BANKNIFTY15OCT2024100CE,385.65,-25,2843.75,2020-10-12
2020-10-12 09:43:00,2020-10-12 10:01:00,NIFTY15OCT2012050PE,134.29999999999998,-75,-618.7500000000022,2020-10-12
2020-10-12 10:58:00,2020-10-12 11:05:00,NIFTY15OCT2012000PE,120.75,-75,-716.2500000000009,2020-10-12
2020-10-12 11:49:00,2020-10-12 12:02:00,NIFTY15OCT2012000PE,129.45,-75,-847.5000000000009,2020-10-12
2020-10-12 09:22:00,2020-10-12 09:33:00,BANKNIFTY15OCT2024200PE,417.05,-25,-1061.2499999999998,2020-10-12
2020-10-12 09:44:00,2020-10-12 10:01:00,BANKNIFTY15OCT2024100PE,376.9,-25,-1126.2500000000002,2020-10-12
2020-10-13 10:01:00,2020-10-13 10:15:00,NIFTY15OCT2011950CE,93.0,-75,-427.5000000000002,2020-10-13
2020-10-13 11:27:00,2020-10-13 15:14:00,NIFTY15OCT2011900CE,131.0,-75,1623.7500000000005,2020-10-13
2020-10-13 09:57:00,2020-10-13 10:15:00,BANKNIFTY15OCT2023400CE,414.35,-25,-640.0000000000006,2020-10-13
2020-10-13 09:27:00,2020-10-13 10:53:00,NIFTY15OCT2012000PE,138.39999999999998,-75,3029.999999999998,2020-10-13
2020-10-13 09:35:00,2020-10-13 15:14:00,BANKNIFTY15OCT2023600PE,349.15,-25,550.0,2020-10-13
2020-10-14 09:32:00,2020-10-14 11:17:00,NIFTY15OCT2011900CE,56.150000000000006,-75,2148.7500000000005,2020-10-14
2020-10-14 09:21:00,2020-10-14 14:19:00,BANKNIFTY15OCT2023200CE,325.55,-25,-736.2499999999998,2020-10-14
2020-10-14 10:19:00,2020-10-14 11:17:00,NIFTY15OCT2011900PE,91.7,-75,-483.7500000000002,2020-10-14
2020-10-14 11:54:00,2020-10-14 14:22:00,NIFTY15OCT2011900PE,96.15,-75,4031.250000000001,2020-10-14
2020-10-14 11:53:00,2020-10-14 14:21:00,BANKNIFTY15OCT2023200PE,216.05,-25,3302.499999999999,2020-10-14
2020-10-15 09:24:00,2020-10-15 09:49:00,NIFTY15OCT2011900CE,60.95,-75,-1653.7499999999998,2020-10-15
2020-10-15 09:56:00,2020-10-15 11:25:00,NIFTY15OCT2011900CE,68.10000000000001,-75,2385.000000000001,2020-10-15
2020-10-15 09:19:00,2020-10-15 09:37:00,BANKNIFTY15OCT2023700CE,142.6,-25,-922.5,2020-10-15
2020-10-15 10:10:00,2020-10-15 10:24:00,BANKNIFTY15OCT2023900CE,177.0,-25,1626.25,2020-10-15
2020-10-15 09:47:00,2020-10-15 10:24:00,NIFTY15OCT2012000PE,65.65,-75,-1151.2499999999995,2020-10-15
2020-10-15 10:55:00,2020-10-15 11:23:00,NIFTY15OCT2012000PE,74.05,-75,-641.2499999999998,2020-10-15
2020-10-15 12:28:00,2020-10-15 13:03:00,NIFTY15OCT2011950PE,57.0,-75,-1200.0,2020-10-15
2020-10-15 09:38:00,2020-10-15 09:47:00,BANKNIFTY15OCT2023900PE,186.35,-25,2007.5,2020-10-15
2020-10-16 09:27:00,2020-10-16 09:31:00,NIFTY22OCT2011700CE,144.35,-75,-1218.75,2020-10-16
2020-10-16 09:43:00,2020-10-16 09:59:00,NIFTY22OCT2011700CE,148.45,-75,2054.9999999999995,2020-10-16
2020-10-16 09:46:00,2020-10-16 10:48:00,BANKNIFTY22OCT2023300CE,452.95,-25,-816.2500000000009,2020-10-16
2020-10-16 09:21:00,2020-10-16 09:25:00,NIFTY22OCT2011850PE,159.85,-75,-1556.25,2020-10-16
2020-10-16 09:32:00,2020-10-16 09:44:00,NIFTY22OCT2011800PE,131.45,-75,-1507.5000000000018,2020-10-16
2020-10-16 10:06:00,2020-10-16 10:48:00,NIFTY22OCT2011750PE,141.79999999999998,-75,2099.999999999999,2020-10-16
2020-10-16 09:30:00,2020-10-16 09:48:00,BANKNIFTY22OCT2023500PE,486.6,-25,-1527.500000000002,2020-10-16
2020-10-16 10:07:00,2020-10-16 12:00:00,BANKNIFTY22OCT2023400PE,479.25,-25,3043.75,2020-10-16
2020-10-19 09:25:00,2020-10-19 09:48:00,NIFTY22OCT2011800CE,109.95,-75,-1128.7499999999998,2020-10-19
2020-10-19 10:16:00,2020-10-19 10:17:00,NIFTY22OCT2011800CE,138.35,-75,-472.50000000000085,2020-10-19
2020-10-19 10:27:00,2020-10-19 10:29:00,NIFTY22OCT2011800CE,138.5,-75,-375.0,2020-10-19
2020-10-19 11:20:00,2020-10-19 11:54:00,NIFTY22OCT2011850CE,96.75,-75,1365.0000000000002,2020-10-19
2020-10-19 10:26:00,2020-10-19 10:41:00,BANKNIFTY22OCT2024100CE,392.95,-25,-410.00000000000085,2020-10-19
2020-10-19 10:50:00,2020-10-19 12:45:00,BANKNIFTY22OCT2024000CE,439.95,-25,-473.7499999999997,2020-10-19
2020-10-19 13:05:00,2020-10-19 13:10:00,BANKNIFTY22OCT2024000CE,435.5,-25,-696.2500000000006,2020-10-19
2020-10-19 09:21:00,2020-10-19 09:24:00,BANKNIFTY22OCT2023900PE,377.75,-25,-1079.9999999999998,2020-10-19
2020-10-19 09:42:00,2020-10-19 09:59:00,BANKNIFTY22OCT2024000PE,380.6,-25,1884.9999999999995,2020-10-19
2020-10-20 09:46:00,2020-10-20 10:45:00,NIFTY22OCT2011850CE,113.35,-75,-528.7499999999998,2020-10-20
2020-10-20 10:54:00,2020-10-20 11:08:00,NIFTY22OCT2011850CE,109.75,-75,-498.75000000000045,2020-10-20
2020-10-20 11:38:00,2020-10-20 11:45:00,NIFTY22OCT2011850CE,117.8,-75,-416.2499999999998,2020-10-20
2020-10-20 09:50:00,2020-10-20 10:44:00,BANKNIFTY22OCT2024100CE,385.45,-25,-783.7500000000006,2020-10-20
2020-10-20 11:38:00,2020-10-20 11:40:00,BANKNIFTY22OCT2024200CE,375.5,-25,-562.5,2020-10-20
2020-10-20 09:20:00,2020-10-20 10:45:00,NIFTY22OCT2011900PE,97.75,-75,2137.5,2020-10-20
2020-10-20 09:30:00,2020-10-20 11:53:00,BANKNIFTY22OCT2024300PE,383.15,-25,3528.7499999999995,2020-10-20
2020-10-21 10:01:00,2020-10-21 12:11:00,NIFTY22OCT2012000CE,60.05,-75,-221.2499999999997,2020-10-21
2020-10-21 12:30:00,2020-10-21 13:24:00,NIFTY22OCT2011950CE,92.7,-75,3742.500000000001,2020-10-21
2020-10-21 09:50:00,2020-10-21 09:57:00,BANKNIFTY22OCT2024600CE,311.95,-25,-536.2499999999998,2020-10-21
2020-10-21 10:01:00,2020-10-21 10:09:00,BANKNIFTY22OCT2024700CE,268.3,-25,-292.4999999999997,2020-10-21
2020-10-21 10:34:00,2020-10-21 11:03:00,BANKNIFTY22OCT2024700CE,270.65,-25,-413.7500000000003,2020-10-21
2020-10-21 11:40:00,2020-10-21 12:12:00,BANKNIFTY22OCT2024600CE,311.75,-25,-1004.9999999999998,2020-10-21
2020-10-21 12:41:00,2020-10-21 13:24:00,BANKNIFTY22OCT2024700CE,275.35,-25,4327.499999999999,2020-10-21
2020-10-21 09:23:00,2020-10-21 13:16:00,NIFTY22OCT2012000PE,67.95,-75,-412.5,2020-10-21
2020-10-21 09:19:00,2020-10-21 12:26:00,BANKNIFTY22OCT2024600PE,253.05,-25,3093.749999999999,2020-10-21
2020-10-22 09:32:00,2020-10-22 09:45:00,NIFTY22OCT2011850CE,62.05,-75,-1124.9999999999995,2020-10-22
2020-10-22 10:23:00,2020-10-22 11:01:00,NIFTY22OCT2011850CE,71.10000000000001,-75,-1147.4999999999998,2020-10-22
2020-10-22 11:28:00,2020-10-22 12:34:00,NIFTY22OCT2011850CE,69.0,-75,1500.0,2020-10-22
2020-10-22 09:31:00,2020-10-22 09:52:00,BANKNIFTY22OCT2024400CE,221.25,-25,-1482.5000000000002,2020-10-22
2020-10-22 09:45:00,2020-10-22 12:39:00,NIFTY22OCT2011950PE,78.85000000000001,-75,-1346.249999999999,2020-10-22
2020-10-22 12:57:00,2020-10-22 14:00:00,NIFTY22OCT2011950PE,82.4,-75,3105.0000000000005,2020-10-22
2020-10-22 09:50:00,2020-10-22 11:00:00,BANKNIFTY22OCT2024600PE,229.5,-25,2703.75,2020-10-22
2020-10-23 09:43:00,2020-10-23 11:46:00,NIFTY29OCT2011900CE,139.0,-75,2010.0,2020-10-23
2020-10-23 09:31:00,2020-10-23 10:34:00,BANKNIFTY29OCT2024700CE,435.45,-25,2086.2499999999995,2020-10-23
2020-10-23 09:32:00,2020-10-23 09:43:00,NIFTY29OCT2012000PE,130.0,-75,-521.2499999999991,2020-10-23
2020-10-23 10:00:00,2020-10-23 10:29:00,NIFTY29OCT2012000PE,134.35,-75,-446.2500000000013,2020-10-23
2020-10-23 11:15:00,2020-10-23 11:45:00,NIFTY29OCT2012000PE,139.95,-75,-652.5000000000013,2020-10-23
2020-10-23 12:42:00,2020-10-23 15:14:00,NIFTY29OCT2012000PE,131.0,-75,-341.25000000000085,2020-10-23
2020-10-23 10:07:00,2020-10-23 10:09:00,BANKNIFTY29OCT2024600PE,401.15,-25,-563.7500000000002,2020-10-23
2020-10-26 09:20:00,2020-10-26 09:35:00,NIFTY29OCT2011850CE,117.75,-75,-896.2499999999991,2020-10-26
2020-10-26 09:41:00,2020-10-26 12:09:00,NIFTY29OCT2011850CE,121.45,-75,2921.25,2020-10-26
2020-10-26 09:20:00,2020-10-26 09:34:00,BANKNIFTY29OCT2024400CE,399.95,-25,-790.0000000000006,2020-10-26
2020-10-26 10:28:00,2020-10-26 10:32:00,BANKNIFTY29OCT2024400CE,418.95,-25,-400.0,2020-10-26
2020-10-26 11:14:00,2020-10-26 12:09:00,BANKNIFTY29OCT2024400CE,401.5,-25,2951.2500000000005,2020-10-26
2020-10-26 09:35:00,2020-10-26 11:14:00,NIFTY29OCT2011900PE,94.3,-75,-873.7500000000005,2020-10-26
2020-10-26 11:50:00,2020-10-26 12:09:00,NIFTY29OCT2011900PE,127.5,-75,-855.0000000000005,2020-10-26
2020-10-26 09:35:00,2020-10-26 11:35:00,BANKNIFTY29OCT2024600PE,438.95,-25,-1839.999999999999,2020-10-26
2020-10-27 09:25:00,2020-10-27 09:43:00,NIFTY29OCT2011750CE,90.05,-75,-1361.2500000000005,2020-10-27
2020-10-27 10:15:00,2020-10-27 10:28:00,NIFTY29OCT2011800CE,76.2,-75,-554.9999999999993,2020-10-27
2020-10-27 11:05:00,2020-10-27 11:40:00,NIFTY29OCT2011750CE,115.8,-75,-592.5000000000005,2020-10-27
2020-10-27 09:22:00,2020-10-27 09:40:00,BANKNIFTY29OCT2023900CE,390.85,-25,-777.5000000000006,2020-10-27
2020-10-27 10:17:00,2020-10-27 10:24:00,BANKNIFTY29OCT2024100CE,392.05,-25,-659.9999999999994,2020-10-27
2020-10-27 11:00:00,2020-10-27 11:43:00,BANKNIFTY29OCT2024300CE,349.55,-25,-533.7499999999991,2020-10-27
2020-10-27 09:20:00,2020-10-27 09:22:00,BANKNIFTY29OCT2024100PE,384.7,-25,-682.5000000000002,2020-10-27
2020-10-27 09:37:00,2020-10-27 09:45:00,BANKNIFTY29OCT2024100PE,405.15,-25,4286.25,2020-10-27
2020-10-28 09:43:00,2020-10-28 12:26:00,NIFTY29OCT2011850CE,97.9,-75,3975.000000000001,2020-10-28
2020-10-28 09:43:00,2020-10-28 10:45:00,BANKNIFTY29OCT2024600CE,298.35,-25,3057.499999999999,2020-10-28
2020-10-28 09:24:00,2020-10-28 10:04:00,NIFTY29OCT2011900PE,82.60000000000001,-75,-896.2499999999991,2020-10-28
2020-10-28 09:28:00,2020-10-28 09:55:00,BANKNIFTY29OCT2024800PE,311.35,-25,-2232.5000000000005,2020-10-28
2020-10-28 10:14:00,2020-10-28 10:22:00,BANKNIFTY29OCT2024700PE,354.3,-25,-922.4999999999994,2020-10-28
2020-10-28 12:18:00,2020-10-28 12:26:00,BANKNIFTY29OCT2024600PE,274.95,-25,-827.5000000000006,2020-10-28
2020-10-29 09:19:00,2020-10-29 09:21:00,BANKNIFTY29OCT2023900CE,217.15,-25,-1512.5,2020-10-29
2020-10-29 10:03:00,2020-10-29 11:54:00,BANKNIFTY29OCT2024000CE,227.1,-25,-1572.5000000000002,2020-10-29
2020-10-29 12:31:00,2020-10-29 12:37:00,BANKNIFTY29OCT2024100CE,215.75,-25,2237.5,2020-10-29
2020-10-29 09:38:00,2020-10-29 09:59:00,NIFTY29OCT2011700PE,78.05,-75,1938.7499999999995,2020-10-29
2020-10-29 09:34:00,2020-10-29 10:00:00,BANKNIFTY29OCT2024200PE,277.85,-25,2944.999999999999,2020-10-29
2020-10-30 10:23:00,2020-10-30 11:03:00,NIFTY05NOV2011700CE,163.95,-75,2692.499999999998,2020-10-30
2020-10-30 10:26:00,2020-10-30 10:30:00,BANKNIFTY05NOV2024200CE,521.3000000000001,-25,-317.4999999999983,2020-10-30
2020-10-30 10:46:00,2020-10-30 11:27:00,BANKNIFTY05NOV2024100CE,551.0500000000001,-25,2921.250000000002,2020-10-30
2020-10-30 09:22:00,2020-10-30 10:00:00,NIFTY05NOV2011750PE,195.75,-75,2857.4999999999995,2020-10-30
2020-10-30 09:20:00,2020-10-30 10:30:00,BANKNIFTY05NOV2024200PE,652.0,-25,3675.0,2020-10-30
