,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-12-31 10:05:00,2020-12-31 10:09:00,BANKNIFTY31DEC2031200CE,215.95,231.3,-25,-383.75000000000057,SlHit,VolPattern
1,2020-12-31 10:15:00,2020-12-31 10:31:00,BANKNIFTY31DEC2031200CE,218.45,229.0,-25,-263.7500000000003,SlHit,VolPattern
2,2020-12-31 10:53:00,2020-12-31 12:08:00,BANKNIFTY31DEC2031200CE,217.6,111.95,-25,2641.25,Target hit,VolPattern
