,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-01-11 09:47:00,2021-01-11 09:56:00,BANKNIFTY14JAN2132000CE,422.0,442.6,-25,-515.0000000000006,SlHit,VolPattern
1,2021-01-11 10:06:00,2021-01-11 10:21:00,BANKNIFTY14JAN2132100CE,367.95,272.0,-25,2398.7499999999995,Target hit,VolPattern
