,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-24 09:34:00,2020-08-24 10:17:00,NIFTY27AUG2011450CE,60.95,64.1,-75,-236.24999999999937,SlHit,VolPattern
1,2020-08-24 10:25:00,2020-08-24 11:54:00,NIFTY27AUG2011450CE,60.95,64.4,-75,-258.7500000000002,SlHit,VolPattern
