,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
2,2020-10-19 13:05:00,BANKNIFTY22OCT2024000CE,435.5,454.05,25,-1,-463.7500000000003,0,463.35,Low,High,23754.85,Low,True,1000,True,VolPattern
