,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
1,2020-12-08 12:30:00,BANKNIFTY10DEC2030300PE,349.95,317.2,25,-1,818.75,0,412.0,Low,High,30335.5,High,True,0.0,True,VolPattern
