,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-27 09:22:00,2020-08-27 09:59:00,NIFTY27AUG2011650PE,66.2,74.85,-75,-648.7499999999993,SlHit,VolPattern
1,2020-08-27 11:01:00,2020-08-27 13:14:00,NIFTY27AUG2011650PE,52.95,74.6,-75,-1623.7499999999993,SlHit,VolPattern
2,2020-08-27 14:24:00,2020-08-27 14:26:00,NIFTY27AUG2011650PE,75.75,83.15,-75,-555.0000000000005,SlHit,VolPattern
