,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-12-04 10:46:00,2020-12-04 11:20:00,BANKNIFTY10DEC2029800CE,497.59999999999997,417.9,-25,1992.4999999999998,Target hit,VolPattern
