,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-18 09:21:00,2020-09-18 09:29:00,NIFTY24SEP2011600PE,117.9,125.0,-75,-532.4999999999995,SlHit,VolPattern
1,2020-09-18 10:59:00,2020-09-18 11:12:00,NIFTY24SEP2011600PE,114.4,120.95,-75,-491.2499999999998,SlHit,VolPattern
2,2020-09-18 11:24:00,2020-09-18 14:21:00,NIFTY24SEP2011550PE,92.7,98.6,-75,-442.4999999999994,SlHit,VolPattern
