,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-05 10:34:00,2020-08-05 10:53:00,BANKNIFTY06AUG2021700CE,324.9,367.15,-25,-1056.25,SlHit,VolPattern
1,2020-08-05 11:15:00,2020-08-05 11:57:00,BANKNIFTY06AUG2021800CE,279.84999999999997,135.0,-25,3621.249999999999,Target hit,VolPattern
