,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-10-22 10:05:00,2020-10-22 10:10:00,NIFTY22OCT2011950PE,66.05,81.0,-75,-1121.2500000000002,SlHit,VolPattern
1,2020-10-22 10:38:00,2020-10-22 11:30:00,NIFTY22OCT2011950PE,77.45,87.05,-75,-719.9999999999995,SlHit,VolPattern
2,2020-10-22 11:46:00,2020-10-22 12:08:00,NIFTY22OCT2011950PE,70.45,77.0,-75,-491.2499999999998,SlHit,VolPattern
3,2020-10-22 12:19:00,2020-10-22 12:22:00,NIFTY22OCT2011950PE,67.55,73.3,-75,-431.25,SlHit,VolPattern
4,2020-10-22 12:50:00,2020-10-22 14:00:00,NIFTY22OCT2011900PE,57.35,18.4,-75,2921.25,Target hit,VolPattern
