Time,Pnl,UnrealizedPnl,RealizedPnl
1612237560,0,0,0 
1612237620,0,0,0 
1612237680,0,0,0 
1612237740,0,0,0 
1612237800,0,0,0 
1612237860,0,0,0 
1612237920,0,0,0 
1612237980,0,0,0 
1612238040,0,0,0 
1612238100,0,0,0 
1612238160,0,0,0 
1612238220,0,0,0 
1612238280,0,0,0 
1612238340,0,0,0 
1612238400,0,0,0 
1612238460,0,0,0 
1612238520,0,0,0 
1612238580,0,0,0 
1612238640,0,0,0 
1612238700,0,0,0 
1612238760,0,0,0 
1612238820,0,0,0 
1612238880,0,0,0 
1612238940,0,0,0 
1612239000,0,0,0 
1612239060,0,0,0 
1612239120,0,0,0 
1612239180,0,0,0 
1612239240,0,0,0 
1612239300,0,0,0 
1612239360,0,0,0 
1612239420,0,0,0 
1612239480,0,0,0 
1612239540,0,0,0 
1612239600,0,0,0 
1612239660,0,0,0 
1612239720,0,0,0 
1612239780,0,0,0 
1612239840,0,0,0 
1612239900,0,0,0 
1612239960,0,0,0 
1612240020,0,0,0 
1612240080,0,0,0 
1612240140,0,0,0 
1612240200,0,0,0 
1612240260,0,0,0 
1612240320,0,0,0 
1612240380,0,0,0 
1612240440,0,0,0 
1612240500,0,0,0 
1612240560,0,0,0 
1612240620,0,0,0 
1612240680,0,0,0 
1612240740,0,0,0 
1612240800,0,0,0 
1612240860,0,0,0 
1612240920,0,0,0 
1612240980,0,0,0 
1612241040,0,0,0 
1612241100,0,0,0 
1612241160,0,0,0 
1612241220,0,0,0 
1612241280,0,0,0 
1612241340,0,0,0 
1612241400,0,0,0 
1612241460,0,0,0 
1612241520,0,0,0 
1612241580,0,0,0 
1612241640,0,0,0 
1612241700,0,0,0 
1612241760,0,0,0 
1612241820,0,0,0 
1612241880,0,0,0 
1612241940,0,0,0 
1612242000,0,0,0 
1612242060,0,0,0 
1612242120,0,0,0 
1612242180,0,0,0 
1612242240,0,0,0 
1612242300,0,0,0 
1612242360,0,0,0 
1612242420,0,0,0 
1612242480,0,0,0 
1612242540,0,0,0 
1612242600,0,0,0 
1612242660,0,0,0 
1612242720,0,0,0 
1612242780,0,0,0 
1612242840,0,0,0 
1612242900,0,0,0 
1612242960,0,0,0 
1612243020,0,0,0 
1612243080,0,0,0 
1612243140,0,0,0 
1612243200,0,0,0 
1612243260,0,0,0 
1612243320,0,0,0 
1612243380,0,0,0 
1612243440,0,0,0 
1612243500,0,0,0 
1612243560,0,0,0 
1612243620,0,0,0 
1612243680,0,0,0 
1612243740,0,0,0 
1612243800,0,0,0 
1612243860,0,0,0 
1612243920,0,0,0 
1612243980,0,0,0 
1612244040,0,0,0 
1612244100,0,0,0 
1612244160,0,0,0 
1612244220,0,0,0 
1612244280,0,0,0 
1612244340,0,0,0 
1612244400,0,0,0 
1612244460,0,0,0 
1612244520,0,0,0 
1612244580,0,0,0 
1612244640,0,0,0 
