,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-01-13 09:23:00,2021-01-13 10:35:00,NIFTY14JAN2114700PE,116.75,130.35,-75,-1019.9999999999995,SlHit,VolPattern
