,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
0,2020-12-21 09:20:00,BANKNIFTY24DEC2030300CE,339.95,382.0,25,-1,-1051.2500000000002,0,386.3,Low,High,30291.8,Low,True,0.0,True,VolPattern
