,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-12-07 09:37:00,2020-12-07 10:16:00,BANKNIFTY10DEC2030100PE,400.25,426.9,-25,-666.2499999999994,SlHit,VolPattern
1,2020-12-07 10:36:00,2020-12-07 12:15:00,BANKNIFTY10DEC2030100PE,410.0,255.35,-25,3866.25,Target hit,VolPattern
