,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-10-19 10:26:00,2020-10-19 10:41:00,BANKNIFTY22OCT2024100CE,392.95,409.35,-25,-410.00000000000085,SlHit,VolPattern
1,2020-10-19 10:50:00,2020-10-19 12:45:00,BANKNIFTY22OCT2024000CE,439.95,458.9,-25,-473.7499999999997,SlHit,VolPattern
2,2020-10-19 13:05:00,2020-10-19 13:10:00,BANKNIFTY22OCT2024000CE,435.5,463.35,-25,-696.2500000000006,SlHit,VolPattern
