,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-22 09:53:00,2020-09-22 13:46:00,BANKNIFTY24SEP2021300PE,339.95,191.2,-25,3718.75,Target hit,VolPattern
