,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-12-08 10:10:00,2020-12-08 10:16:00,NIFTY10DEC2013350CE,111.45,118.35,-75,-517.4999999999993,SlHit,VolPattern
1,2020-12-08 10:30:00,2020-12-08 11:26:00,NIFTY10DEC2013400CE,90.35000000000001,50.8,-75,2966.250000000001,Target hit,VolPattern
