,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
0,2020-12-28 09:44:00,BANKNIFTY31DEC2030800PE,342.65,248.95,25,-1,2342.4999999999995,0,366.45,Low,High,30798.7,High,True,1000,True,VolPattern
