Time,Pnl,UnrealizedPnl,RealizedPnl
1603856760,0,0,0 
1603856820,0,0,0 
1603856880,0,0,0 
1603856940,0,0,0 
1603857000,0,0,0 
1603857060,0,0,0 
1603857120,0,0,0 
1603857180,0,0,0 
1603857240,0,0,0 
1603857300,0,0,0 
1603857360,0,0,0 
1603857420,0,0,0 
1603857480,0,0,0 
1603857540,0,0,0 
1603857600,-57.500000000000284,-57.500000000000284,0 
1603857660,-106.25000000000142,-106.25000000000142,0 
1603857720,-218.75000000000142,-218.75000000000142,0 
1603857780,151.24999999999886,151.24999999999886,0 
1603857840,108.74999999999915,108.74999999999915,0 
1603857900,-267.50000000000114,-267.50000000000114,0 
1603857960,-845.0000000000002,-845.0000000000002,0 
1603858020,-522.5000000000009,-522.5000000000009,0 
1603858080,-703.7500000000009,-703.7500000000009,0 
1603858140,-858.7500000000006,-858.7500000000006,0 
1603858200,-1013.7500000000002,-1013.7500000000002,0 
1603858260,-1018.7500000000014,-1018.7500000000014,0 
1603858320,-991.2500000000009,-991.2500000000009,0 
1603858380,-1423.7500000000011,-1423.7500000000011,0 
1603858440,-1853.750000000001,-1853.750000000001,0 
1603858500,-1841.250000000001,-1841.250000000001,0 
1603858560,-1505.0000000000011,-1505.0000000000011,0 
1603858620,-1512.5000000000014,-1512.5000000000014,0 
1603858680,-1691.250000000001,-1691.250000000001,0 
1603858740,-1936.2500000000011,-1936.2500000000011,0 
1603858800,-1921.2500000000005,-1921.2500000000005,0 
1603858860,-1652.5000000000005,-1652.5000000000005,0 
1603858920,-1765.0000000000005,-1765.0000000000005,0 
1603858980,-1600.0000000000014,-1600.0000000000014,0 
1603859040,-1542.5000000000011,-1542.5000000000011,0 
1603859100,-1872.500000000001,-1872.500000000001,0 
1603859160,-2232.5000000000005,0,-2232.5000000000005 
1603859220,-2232.5000000000005,0,-2232.5000000000005 
1603859280,-2232.5000000000005,0,-2232.5000000000005 
1603859340,-2232.5000000000005,0,-2232.5000000000005 
1603859400,-2232.5000000000005,0,-2232.5000000000005 
1603859460,-2232.5000000000005,0,-2232.5000000000005 
1603859520,-2232.5000000000005,0,-2232.5000000000005 
1603859580,-2232.5000000000005,0,-2232.5000000000005 
1603859640,-2232.5000000000005,0,-2232.5000000000005 
1603859700,-2232.5000000000005,0,-2232.5000000000005 
1603859760,-2232.5000000000005,0,-2232.5000000000005 
1603859820,-2232.5000000000005,0,-2232.5000000000005 
