,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-08 09:30:00,2020-09-08 09:31:00,BANKNIFTY10SEP2023000PE,349.2,366.4,-25,-429.9999999999997,SlHit,VolPattern
1,2020-09-08 09:44:00,2020-09-08 12:45:00,BANKNIFTY10SEP2023000PE,349.05,230.65,-25,2960.0,Target hit,VolPattern
