,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-11-11 09:20:00,2020-11-11 11:15:00,BANKNIFTY12NOV2028800PE,392.2,434.1,-25,-1047.500000000001,SlHit,VolPattern
