,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-25 09:28:00,2020-09-25 10:18:00,BANKNIFTY01OCT2020500CE,435.84999999999997,360.0,-25,1896.249999999999,Target hit,VolPattern
