,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-01-06 09:19:00,2021-01-06 09:30:00,NIFTY07JAN2114250PE,89.7,99.85,-75,-761.2499999999993,SlHit,VolPattern
1,2021-01-06 11:04:00,2021-01-06 11:20:00,NIFTY07JAN2114250PE,82.3,86.7,-75,-330.00000000000045,SlHit,VolPattern
