,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-04 09:22:00,2020-08-04 09:49:00,NIFTY06AUG2010900CE,113.5,121.95,-75,-633.7500000000002,SlHit,VolPattern
1,2020-08-04 11:06:00,2020-08-04 11:09:00,NIFTY06AUG2010950CE,111.8,117.15,-75,-401.2500000000006,SlHit,VolPattern
