,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
1,2020-11-20 10:30:00,NIFTY26NOV2012900PE,138.39999999999998,145.45,75,-1,-528.7500000000009,0,148.1,Low,High,12855.2,High,True,750.0,True,VolPattern
