,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-02-02 09:20:00,2021-02-02 09:27:00,BANKNIFTY04FEB2133900PE,471.55,317.45,-25,3852.5000000000005,Target hit,VolPattern
