,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
0,2020-10-29 09:38:00,NIFTY29OCT2011700PE,78.05,60.6,75,-1,1308.7499999999998,0,89.05,Low,High,11662.4,High,True,1000,True,VolPattern
