,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-01-13 10:17:00,2021-01-13 10:26:00,NIFTY14JAN2114600CE,74.95,79.15,-75,-315.0000000000002,SlHit,VolPattern
1,2021-01-13 10:30:00,2021-01-13 13:34:00,NIFTY14JAN2114600CE,77.95,35.35,-75,3195.0,Target hit,VolPattern
