,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
0,2020-08-17 09:56:00,NIFTY20AUG2011200PE,91.65,82.75,0,-1,0.0,0,106.85,Low,High,11242.65,High,True,0.0,True,VolPattern
1,2020-08-17 09:59:00,NIFTY20AUG2011200PE,95.85,82.75,75,-1,982.4999999999995,0,106.85,Low,High,11242.65,High,True,750.0,True,VolPattern
