Time,Pnl,UnrealizedPnl,RealizedPnl
1601005560,0,0,0 
1601005620,0,0,0 
1601005680,0,0,0 
1601005740,0,0,0 
1601005800,0,0,0 
1601005860,0,0,0 
1601005920,-32.500000000000284,-32.500000000000284,0 
1601005980,-172.50000000000085,-172.50000000000085,0 
1601006040,-357.5000000000003,-357.5000000000003,0 
1601006100,-329.9999999999997,-329.9999999999997,0 
1601006160,-781.25,0,-781.25 
1601006220,-781.25,0,-781.25 
1601006280,-781.25,0,-781.25 
1601006340,-781.25,0,-781.25 
1601006400,-781.25,0,-781.25 
1601006460,-781.25,0,-781.25 
1601006520,-781.25,0,-781.25 
1601006580,-781.25,0,-781.25 
1601006640,-781.25,0,-781.25 
1601006700,-781.25,0,-781.25 
1601006760,-781.25,0,-781.25 
1601006820,-781.25,0,-781.25 
1601006880,-781.25,0,-781.25 
1601006940,-781.25,0,-781.25 
1601007000,-781.25,0,-781.25 
1601007060,-781.25,0,-781.25 
1601007120,-781.25,0,-781.25 
1601007180,-781.25,0,-781.25 
1601007240,-781.25,0,-781.25 
1601007300,-781.25,0,-781.25 
1601007360,-781.25,0,-781.25 
1601007420,-781.25,0,-781.25 
1601007480,-781.25,0,-781.25 
1601007540,-781.25,0,-781.25 
1601007600,-781.25,0,-781.25 
1601007660,-781.25,0,-781.25 
1601007720,-781.25,0,-781.25 
1601007780,-781.25,0,-781.25 
1601007840,-781.25,0,-781.25 
1601007900,-781.25,0,-781.25 
1601007960,-781.25,0,-781.25 
1601008020,-781.25,0,-781.25 
1601008080,-781.25,0,-781.25 
1601008140,-781.25,0,-781.25 
1601008200,-781.25,0,-781.25 
1601008260,-781.25,0,-781.25 
1601008320,-781.25,0,-781.25 
1601008380,-781.25,0,-781.25 
1601008440,-781.25,0,-781.25 
1601008500,-781.25,0,-781.25 
1601008560,-781.25,0,-781.25 
1601008620,-781.25,0,-781.25 
1601008680,-781.25,0,-781.25 
1601008740,-781.25,0,-781.25 
1601008800,-781.25,0,-781.25 
1601008860,-781.25,0,-781.25 
1601008920,-781.25,0,-781.25 
1601008980,-781.25,0,-781.25 
1601009040,-781.25,0,-781.25 
1601009100,-781.25,0,-781.25 
1601009160,-781.25,0,-781.25 
1601009220,-781.25,0,-781.25 
1601009280,-781.25,0,-781.25 
1601009340,-781.25,0,-781.25 
1601009400,-781.25,0,-781.25 
1601009460,-781.25,0,-781.25 
1601009520,-781.25,0,-781.25 
1601009580,-781.25,0,-781.25 
1601009640,-781.25,0,-781.25 
1601009700,-781.25,0,-781.25 
1601009760,-781.25,0,-781.25 
1601009820,-781.25,0,-781.25 
1601009880,-781.25,0,-781.25 
1601009940,-781.25,0,-781.25 
1601010000,-781.25,0,-781.25 
1601010060,-781.25,0,-781.25 
1601010120,-781.25,0,-781.25 
1601010180,-781.25,0,-781.25 
1601010240,-781.25,0,-781.25 
1601010300,-781.25,0,-781.25 
1601010360,-781.25,0,-781.25 
1601010420,-781.25,0,-781.25 
1601010480,-781.25,0,-781.25 
1601010540,-781.25,0,-781.25 
1601010600,-781.25,0,-781.25 
1601010660,-781.25,0,-781.25 
1601010720,-781.25,0,-781.25 
1601010780,-781.25,0,-781.25 
1601010840,-781.25,0,-781.25 
1601010900,-781.25,0,-781.25 
1601010960,-781.25,0,-781.25 
1601011020,-781.25,0,-781.25 
1601011080,-781.25,0,-781.25 
1601011140,-781.25,0,-781.25 
1601011200,-781.25,0,-781.25 
1601011260,-781.25,0,-781.25 
1601011320,-781.25,0,-781.25 
1601011380,-781.25,0,-781.25 
1601011440,-781.25,0,-781.25 
1601011500,-781.25,0,-781.25 
1601011560,-781.25,0,-781.25 
1601011620,-781.25,0,-781.25 
1601011680,-781.25,0,-781.25 
1601011740,-781.25,0,-781.25 
1601011800,-781.25,0,-781.25 
1601011860,-781.25,0,-781.25 
1601011920,-781.25,0,-781.25 
1601011980,-781.25,0,-781.25 
1601012040,-781.25,0,-781.25 
1601012100,-781.25,0,-781.25 
1601012160,-781.25,0,-781.25 
1601012220,-781.25,0,-781.25 
1601012280,-781.25,0,-781.25 
1601012340,-781.25,0,-781.25 
1601012400,-781.25,0,-781.25 
1601012460,-781.25,0,-781.25 
1601012520,-781.25,0,-781.25 
1601012580,-781.25,0,-781.25 
1601012640,-781.25,0,-781.25 
1601012700,-781.25,0,-781.25 
1601012760,-781.25,0,-781.25 
1601012820,-781.25,0,-781.25 
1601012880,-781.25,0,-781.25 
1601012940,-781.25,0,-781.25 
1601013000,-781.25,0,-781.25 
1601013060,-781.25,0,-781.25 
1601013120,-781.25,0,-781.25 
1601013180,-781.25,0,-781.25 
1601013240,-781.25,0,-781.25 
1601013300,-781.25,0,-781.25 
1601013360,-781.25,0,-781.25 
1601013420,-781.25,0,-781.25 
1601013480,-781.25,0,-781.25 
1601013540,-781.25,0,-781.25 
1601013600,-781.25,0,-781.25 
1601013660,-781.25,0,-781.25 
1601013720,-781.25,0,-781.25 
1601013780,-781.25,0,-781.25 
1601013840,-781.25,0,-781.25 
1601013900,-781.25,0,-781.25 
1601013960,-781.25,0,-781.25 
1601014020,-781.25,0,-781.25 
1601014080,-781.25,0,-781.25 
1601014140,-781.25,0,-781.25 
1601014200,-781.25,0,-781.25 
1601014260,-781.25,0,-781.25 
1601014320,-781.25,0,-781.25 
1601014380,-781.25,0,-781.25 
1601014440,-781.25,0,-781.25 
1601014500,-781.25,0,-781.25 
1601014560,-781.25,0,-781.25 
1601014620,-781.25,0,-781.25 
1601014680,-781.25,0,-781.25 
1601014740,-781.25,0,-781.25 
1601014800,-781.25,0,-781.25 
1601014860,-781.25,0,-781.25 
1601014920,-781.25,0,-781.25 
1601014980,-781.25,0,-781.25 
1601015040,-781.25,0,-781.25 
1601015100,-781.25,0,-781.25 
1601015160,-781.25,0,-781.25 
1601015220,-781.25,0,-781.25 
1601015280,-781.25,0,-781.25 
1601015340,-781.25,0,-781.25 
1601015400,-781.25,0,-781.25 
1601015460,-781.25,0,-781.25 
1601015520,-781.25,0,-781.25 
1601015580,-781.25,0,-781.25 
1601015640,-781.25,0,-781.25 
1601015700,-781.25,0,-781.25 
1601015760,-781.25,0,-781.25 
1601015820,-781.25,0,-781.25 
1601015880,-781.25,0,-781.25 
1601015940,-781.25,0,-781.25 
1601016000,-777.5000000000006,3.7499999999994316,-781.25 
1601016060,-596.2500000000006,184.99999999999943,-781.25 
1601016120,-658.7500000000006,122.49999999999943,-781.25 
1601016180,-813.7500000000002,-32.500000000000284,-781.25 
1601016240,-750.0,31.25,-781.25 
1601016300,-13.750000000000227,767.4999999999998,-781.25 
1601016360,12.5,793.75,-781.25 
1601016420,-87.5,693.75,-781.25 
1601016480,-90.00000000000057,691.2499999999994,-781.25 
1601016540,66.24999999999943,847.4999999999994,-781.25 
1601016600,-136.25000000000114,644.9999999999989,-781.25 
1601016660,1887.5,0,1887.5 
1601016720,1887.5,0,1887.5 
1601016780,1887.5,0,1887.5 
1601016840,1887.5,0,1887.5 
1601016900,1887.5,0,1887.5 
1601016960,1887.5,0,1887.5 
1601017020,1887.5,0,1887.5 
1601017080,1887.5,0,1887.5 
1601017140,1887.5,0,1887.5 
1601017200,1887.5,0,1887.5 
1601017260,1887.5,0,1887.5 
1601017320,1887.5,0,1887.5 
1601017380,1887.5,0,1887.5 
1601017440,1887.5,0,1887.5 
1601017500,1887.5,0,1887.5 
1601017560,1887.5,0,1887.5 
1601017620,1887.5,0,1887.5 
1601017680,1887.5,0,1887.5 
1601017740,1887.5,0,1887.5 
1601017800,1887.5,0,1887.5 
1601017860,1887.5,0,1887.5 
1601017920,1887.5,0,1887.5 
1601017980,1887.5,0,1887.5 
1601018040,1887.5,0,1887.5 
1601018100,1887.5,0,1887.5 
1601018160,1887.5,0,1887.5 
1601018220,1887.5,0,1887.5 
1601018280,1887.5,0,1887.5 
1601018340,1887.5,0,1887.5 
1601018400,1887.5,0,1887.5 
1601018460,1887.5,0,1887.5 
1601018520,1887.5,0,1887.5 
1601018580,1887.5,0,1887.5 
1601018640,1887.5,0,1887.5 
1601018700,1887.5,0,1887.5 
1601018760,1887.5,0,1887.5 
1601018820,1887.5,0,1887.5 
1601018880,1887.5,0,1887.5 
1601018940,1887.5,0,1887.5 
1601019000,1887.5,0,1887.5 
1601019060,1887.5,0,1887.5 
1601019120,1887.5,0,1887.5 
1601019180,1887.5,0,1887.5 
1601019240,1887.5,0,1887.5 
1601019300,1887.5,0,1887.5 
1601019360,1887.5,0,1887.5 
1601019420,1887.5,0,1887.5 
1601019480,1887.5,0,1887.5 
1601019540,1887.5,0,1887.5 
1601019600,1887.5,0,1887.5 
1601019660,1887.5,0,1887.5 
1601019720,1887.5,0,1887.5 
1601019780,1887.5,0,1887.5 
1601019840,1887.5,0,1887.5 
1601019900,1887.5,0,1887.5 
1601019960,1887.5,0,1887.5 
1601020020,1887.5,0,1887.5 
1601020080,1887.5,0,1887.5 
1601020140,1887.5,0,1887.5 
1601020200,1887.5,0,1887.5 
1601020260,1887.5,0,1887.5 
1601020320,1887.5,0,1887.5 
1601020380,1887.5,0,1887.5 
1601020440,1887.5,0,1887.5 
1601020500,1887.5,0,1887.5 
1601020560,1887.5,0,1887.5 
1601020620,1887.5,0,1887.5 
1601020680,1887.5,0,1887.5 
1601020740,1887.5,0,1887.5 
1601020800,1887.5,0,1887.5 
1601020860,1887.5,0,1887.5 
1601020920,1887.5,0,1887.5 
1601020980,1887.5,0,1887.5 
1601021040,1887.5,0,1887.5 
1601021100,1887.5,0,1887.5 
1601021160,1887.5,0,1887.5 
1601021220,1887.5,0,1887.5 
1601021280,1887.5,0,1887.5 
1601021340,1887.5,0,1887.5 
1601021400,1887.5,0,1887.5 
1601021460,1887.5,0,1887.5 
1601021520,1887.5,0,1887.5 
1601021580,1887.5,0,1887.5 
1601021640,1887.5,0,1887.5 
1601021700,1887.5,0,1887.5 
1601021760,1887.5,0,1887.5 
1601021820,1887.5,0,1887.5 
1601021880,1887.5,0,1887.5 
1601021940,1887.5,0,1887.5 
1601022000,1887.5,0,1887.5 
1601022060,1887.5,0,1887.5 
1601022120,1887.5,0,1887.5 
1601022180,1887.5,0,1887.5 
1601022240,1887.5,0,1887.5 
1601022300,1887.5,0,1887.5 
1601022360,1887.5,0,1887.5 
1601022420,1887.5,0,1887.5 
1601022480,1887.5,0,1887.5 
1601022540,1887.5,0,1887.5 
1601022600,1887.5,0,1887.5 
1601022660,1887.5,0,1887.5 
1601022720,1887.5,0,1887.5 
1601022780,1887.5,0,1887.5 
1601022840,1887.5,0,1887.5 
1601022900,1887.5,0,1887.5 
1601022960,1887.5,0,1887.5 
1601023020,1887.5,0,1887.5 
1601023080,1887.5,0,1887.5 
1601023140,1887.5,0,1887.5 
1601023200,1887.5,0,1887.5 
1601023260,1887.5,0,1887.5 
1601023320,1887.5,0,1887.5 
1601023380,1887.5,0,1887.5 
1601023440,1887.5,0,1887.5 
1601023500,1887.5,0,1887.5 
1601023560,1887.5,0,1887.5 
1601023620,1887.5,0,1887.5 
1601023680,1887.5,0,1887.5 
1601023740,1887.5,0,1887.5 
1601023800,1887.5,0,1887.5 
1601023860,1887.5,0,1887.5 
1601023920,1887.5,0,1887.5 
1601023980,1887.5,0,1887.5 
1601024040,1887.5,0,1887.5 
1601024100,1887.5,0,1887.5 
1601024160,1887.5,0,1887.5 
1601024220,1887.5,0,1887.5 
1601024280,1887.5,0,1887.5 
1601024340,1887.5,0,1887.5 
1601024400,1887.5,0,1887.5 
1601024460,1887.5,0,1887.5 
1601024520,1887.5,0,1887.5 
1601024580,1887.5,0,1887.5 
1601024640,1887.5,0,1887.5 
1601024700,1887.5,0,1887.5 
1601024760,1887.5,0,1887.5 
1601024820,1887.5,0,1887.5 
1601024880,1887.5,0,1887.5 
1601024940,1887.5,0,1887.5 
1601025000,1887.5,0,1887.5 
1601025060,1887.5,0,1887.5 
1601025120,1887.5,0,1887.5 
1601025180,1887.5,0,1887.5 
1601025240,1887.5,0,1887.5 
1601025300,1887.5,0,1887.5 
1601025360,1887.5,0,1887.5 
1601025420,1887.5,0,1887.5 
1601025480,1887.5,0,1887.5 
1601025540,1887.5,0,1887.5 
1601025600,1887.5,0,1887.5 
1601025660,1887.5,0,1887.5 
1601025720,1887.5,0,1887.5 
1601025780,1887.5,0,1887.5 
