,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-02 09:21:00,2020-09-02 09:36:00,BANKNIFTY03SEP2023700CE,284.0,347.4,-25,-1584.9999999999995,SlHit,VolPattern
1,2020-09-02 09:51:00,2020-09-02 10:25:00,BANKNIFTY03SEP2023600CE,337.95,231.0,-25,2673.7499999999995,Target hit,VolPattern
