,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-12-29 09:19:00,2020-12-29 10:42:00,NIFTY31DEC2013950PE,80.60000000000001,88.3,-75,-577.4999999999991,SlHit,VolPattern
1,2020-12-29 11:15:00,2020-12-29 11:21:00,NIFTY31DEC2013900PE,73.8,87.0,-75,-990.0000000000002,SlHit,VolPattern
2,2020-12-29 11:47:00,2020-12-29 13:09:00,NIFTY31DEC2013950PE,105.95,73.65,-75,2422.5,Target hit,VolPattern
