Time,Pnl,UnrealizedPnl,RealizedPnl
1599191160,0,0,0 
1599191220,0,0,0 
1599191280,0,0,0 
1599191340,0,0,0 
1599191400,0,0,0 
1599191460,0,0,0 
1599191520,0,0,0 
1599191580,0,0,0 
1599191640,0,0,0 
1599191700,0,0,0 
1599191760,0,0,0 
1599191820,0,0,0 
1599191880,0,0,0 
1599191940,0,0,0 
1599192000,0,0,0 
1599192060,0,0,0 
1599192120,0,0,0 
1599192180,0,0,0 
1599192240,0,0,0 
1599192300,0,0,0 
1599192360,0,0,0 
1599192420,0,0,0 
1599192480,0,0,0 
1599192540,0,0,0 
1599192600,0,0,0 
1599192660,0,0,0 
1599192720,0,0,0 
1599192780,0,0,0 
1599192840,0,0,0 
1599192900,0,0,0 
1599192960,0,0,0 
1599193020,0,0,0 
1599193080,0,0,0 
1599193140,0,0,0 
1599193200,0,0,0 
1599193260,0,0,0 
1599193320,0,0,0 
1599193380,0,0,0 
1599193440,0,0,0 
1599193500,0,0,0 
1599193560,0,0,0 
1599193620,0,0,0 
1599193680,0,0,0 
1599193740,0,0,0 
1599193800,0,0,0 
1599193860,0,0,0 
1599193920,0,0,0 
1599193980,0,0,0 
1599194040,0,0,0 
1599194100,0,0,0 
1599194160,0,0,0 
1599194220,0,0,0 
1599194280,0,0,0 
1599194340,0,0,0 
1599194400,0,0,0 
1599194460,0,0,0 
1599194520,0,0,0 
1599194580,0,0,0 
1599194640,0,0,0 
1599194700,0,0,0 
1599194760,0,0,0 
1599194820,0,0,0 
1599194880,0,0,0 
1599194940,0,0,0 
1599195000,0,0,0 
1599195060,0,0,0 
1599195120,0,0,0 
1599195180,0,0,0 
1599195240,0,0,0 
1599195300,0,0,0 
1599195360,0,0,0 
1599195420,0,0,0 
1599195480,0,0,0 
1599195540,0,0,0 
1599195600,0,0,0 
1599195660,0,0,0 
1599195720,0,0,0 
1599195780,-26.250000000001705,-26.250000000001705,0 
1599195840,-93.75000000000213,-93.75000000000213,0 
1599195900,-176.2500000000017,-176.2500000000017,0 
1599195960,202.49999999999915,202.49999999999915,0 
1599196020,89.99999999999915,89.99999999999915,0 
1599196080,123.7499999999983,123.7499999999983,0 
1599196140,48.749999999998295,48.749999999998295,0 
1599196200,164.99999999999915,164.99999999999915,0 
1599196260,213.74999999999744,213.74999999999744,0 
1599196320,558.7499999999991,558.7499999999991,0 
1599196380,206.24999999999787,206.24999999999787,0 
1599196440,172.49999999999872,172.49999999999872,0 
1599196500,-67.50000000000256,-67.50000000000256,0 
1599196560,-176.2500000000017,-176.2500000000017,0 
1599196620,-277.50000000000125,-277.50000000000125,0 
1599196680,-326.2500000000017,-326.2500000000017,0 
1599196740,-195.0000000000017,-195.0000000000017,0 
1599196800,-120.0000000000017,-120.0000000000017,0 
1599196860,-213.7500000000017,-213.7500000000017,0 
1599196920,198.7499999999983,198.7499999999983,0 
1599196980,67.4999999999983,67.4999999999983,0 
1599197040,37.49999999999787,37.49999999999787,0 
1599197100,14.999999999999147,14.999999999999147,0 
1599197160,-146.25000000000128,-146.25000000000128,0 
1599197220,-75.00000000000213,-75.00000000000213,0 
1599197280,-198.75000000000256,-198.75000000000256,0 
1599197340,-146.25000000000128,-146.25000000000128,0 
1599197400,-198.75000000000256,-198.75000000000256,0 
1599197460,-101.2500000000017,-101.2500000000017,0 
1599197520,22.49999999999872,22.49999999999872,0 
1599197580,-60.00000000000085,-60.00000000000085,0 
1599197640,-142.50000000000256,-142.50000000000256,0 
1599197700,146.24999999999915,146.24999999999915,0 
1599197760,123.7499999999983,123.7499999999983,0 
1599197820,-71.25000000000128,-71.25000000000128,0 
1599197880,48.749999999998295,48.749999999998295,0 
1599197940,-105.00000000000256,-105.00000000000256,0 
1599198000,-251.2500000000017,-251.2500000000017,0 
1599198060,-333.75000000000125,-333.75000000000125,0 
1599198120,-382.5000000000017,-382.5000000000017,0 
1599198180,-596.2500000000013,-596.2500000000013,0 
1599198240,-656.2500000000022,-656.2500000000022,0 
1599198300,-446.25000000000125,-446.25000000000125,0 
1599198360,-712.5000000000022,0,-712.5000000000022 
1599198420,-712.5000000000022,0,-712.5000000000022 
1599198480,-712.5000000000022,0,-712.5000000000022 
1599198540,-712.5000000000022,0,-712.5000000000022 
1599198600,-712.5000000000022,0,-712.5000000000022 
1599198660,-712.5000000000022,0,-712.5000000000022 
1599198720,-712.5000000000022,0,-712.5000000000022 
1599198780,-712.5000000000022,0,-712.5000000000022 
1599198840,-712.5000000000022,0,-712.5000000000022 
1599198900,-712.5000000000022,0,-712.5000000000022 
1599198960,-712.5000000000022,0,-712.5000000000022 
1599199020,-712.5000000000022,0,-712.5000000000022 
1599199080,-712.5000000000022,0,-712.5000000000022 
1599199140,-712.5000000000022,0,-712.5000000000022 
1599199200,-712.5000000000022,0,-712.5000000000022 
1599199260,-712.5000000000022,0,-712.5000000000022 
1599199320,-712.5000000000022,0,-712.5000000000022 
1599199380,-712.5000000000022,0,-712.5000000000022 
1599199440,-712.5000000000022,0,-712.5000000000022 
1599199500,-712.5000000000022,0,-712.5000000000022 
1599199560,-712.5000000000022,0,-712.5000000000022 
1599199620,-712.5000000000022,0,-712.5000000000022 
1599199680,-712.5000000000022,0,-712.5000000000022 
1599199740,-712.5000000000022,0,-712.5000000000022 
1599199800,-712.5000000000022,0,-712.5000000000022 
1599199860,-712.5000000000022,0,-712.5000000000022 
1599199920,-712.5000000000022,0,-712.5000000000022 
1599199980,-712.5000000000022,0,-712.5000000000022 
1599200040,-712.5000000000022,0,-712.5000000000022 
1599200100,-712.5000000000022,0,-712.5000000000022 
1599200160,-712.5000000000022,0,-712.5000000000022 
1599200220,-712.5000000000022,0,-712.5000000000022 
1599200280,-712.5000000000022,0,-712.5000000000022 
1599200340,-712.5000000000022,0,-712.5000000000022 
1599200400,-712.5000000000022,0,-712.5000000000022 
1599200460,-738.7500000000017,-26.249999999999574,-712.5000000000022 
1599200520,-806.2500000000022,-93.75,-712.5000000000022 
1599200580,-678.750000000003,33.74999999999915,-712.5000000000022 
1599200640,-787.5000000000022,-75.0,-712.5000000000022 
1599200700,-768.7500000000022,-56.25,-712.5000000000022 
1599200760,-603.750000000003,108.74999999999915,-712.5000000000022 
1599200820,-678.750000000003,33.74999999999915,-712.5000000000022 
1599200880,-648.7500000000026,63.749999999999574,-712.5000000000022 
1599200940,-712.5000000000022,-0.0,-712.5000000000022 
1599201000,-727.5000000000014,-14.999999999999147,-712.5000000000022 
1599201060,-682.5000000000017,30.000000000000426,-712.5000000000022 
1599201120,-622.500000000003,89.99999999999915,-712.5000000000022 
1599201180,-412.50000000000216,300.0,-712.5000000000022 
1599201240,-701.2500000000017,11.250000000000426,-712.5000000000022 
1599201300,-847.500000000003,-135.00000000000085,-712.5000000000022 
1599201360,-975.0000000000022,-262.5,-712.5000000000022 
1599201420,-971.2500000000014,-258.74999999999915,-712.5000000000022 
1599201480,-1050.0000000000023,-337.5,-712.5000000000022 
1599201540,-945.0000000000017,-232.49999999999957,-712.5000000000022 
1599201600,-825.0000000000022,-112.5,-712.5000000000022 
1599201660,-851.2500000000017,-138.74999999999957,-712.5000000000022 
1599201720,-716.250000000003,-3.7500000000008527,-712.5000000000022 
1599201780,-622.500000000003,89.99999999999915,-712.5000000000022 
1599201840,-708.7500000000014,3.7500000000008527,-712.5000000000022 
1599201900,-847.500000000003,-135.00000000000085,-712.5000000000022 
1599201960,-1125.0000000000023,0,-1125.0000000000023 
1599202020,-1125.0000000000023,0,-1125.0000000000023 
1599202080,-1125.0000000000023,0,-1125.0000000000023 
1599202140,-1125.0000000000023,0,-1125.0000000000023 
1599202200,-1125.0000000000023,0,-1125.0000000000023 
1599202260,-1125.0000000000023,0,-1125.0000000000023 
1599202320,-1125.0000000000023,0,-1125.0000000000023 
1599202380,-1125.0000000000023,0,-1125.0000000000023 
1599202440,-1125.0000000000023,0,-1125.0000000000023 
1599202500,-1125.0000000000023,0,-1125.0000000000023 
1599202560,-1125.0000000000023,0,-1125.0000000000023 
1599202620,-1125.0000000000023,0,-1125.0000000000023 
1599202680,-1125.0000000000023,0,-1125.0000000000023 
1599202740,-1125.0000000000023,0,-1125.0000000000023 
1599202800,-1125.0000000000023,0,-1125.0000000000023 
1599202860,-1125.0000000000023,0,-1125.0000000000023 
1599202920,-1125.0000000000023,0,-1125.0000000000023 
1599202980,-1125.0000000000023,0,-1125.0000000000023 
1599203040,-1125.0000000000023,0,-1125.0000000000023 
1599203100,-1125.0000000000023,0,-1125.0000000000023 
1599203160,-1125.0000000000023,0,-1125.0000000000023 
1599203220,-1125.0000000000023,0,-1125.0000000000023 
1599203280,-1125.0000000000023,0,-1125.0000000000023 
1599203340,-1125.0000000000023,0,-1125.0000000000023 
1599203400,-1125.0000000000023,0,-1125.0000000000023 
1599203460,-1125.0000000000023,0,-1125.0000000000023 
1599203520,-1125.0000000000023,0,-1125.0000000000023 
1599203580,-1125.0000000000023,0,-1125.0000000000023 
1599203640,-1125.0000000000023,0,-1125.0000000000023 
1599203700,-1125.0000000000023,0,-1125.0000000000023 
1599203760,-1125.0000000000023,0,-1125.0000000000023 
1599203820,-1125.0000000000023,0,-1125.0000000000023 
1599203880,-1125.0000000000023,0,-1125.0000000000023 
1599203940,-1125.0000000000023,0,-1125.0000000000023 
1599204000,-1125.0000000000023,0,-1125.0000000000023 
1599204060,-1125.0000000000023,0,-1125.0000000000023 
1599204120,-1125.0000000000023,0,-1125.0000000000023 
1599204180,-1125.0000000000023,0,-1125.0000000000023 
1599204240,-1125.0000000000023,0,-1125.0000000000023 
1599204300,-1125.0000000000023,0,-1125.0000000000023 
1599204360,-1125.0000000000023,0,-1125.0000000000023 
1599204420,-1125.0000000000023,0,-1125.0000000000023 
1599204480,-1125.0000000000023,0,-1125.0000000000023 
1599204540,-1125.0000000000023,0,-1125.0000000000023 
1599204600,-1125.0000000000023,0,-1125.0000000000023 
1599204660,-1125.0000000000023,0,-1125.0000000000023 
1599204720,-1125.0000000000023,0,-1125.0000000000023 
1599204780,-1125.0000000000023,0,-1125.0000000000023 
1599204840,-1125.0000000000023,0,-1125.0000000000023 
1599204900,-1125.0000000000023,0,-1125.0000000000023 
1599204960,-1125.0000000000023,0,-1125.0000000000023 
1599205020,-1125.0000000000023,0,-1125.0000000000023 
1599205080,-1125.0000000000023,0,-1125.0000000000023 
1599205140,-1125.0000000000023,0,-1125.0000000000023 
1599205200,-1125.0000000000023,0,-1125.0000000000023 
1599205260,-1125.0000000000023,0,-1125.0000000000023 
1599205320,-1125.0000000000023,0,-1125.0000000000023 
1599205380,-1125.0000000000023,0,-1125.0000000000023 
1599205440,-1125.0000000000023,0,-1125.0000000000023 
1599205500,-1125.0000000000023,0,-1125.0000000000023 
1599205560,-1125.0000000000023,0,-1125.0000000000023 
1599205620,-1125.0000000000023,0,-1125.0000000000023 
1599205680,-1125.0000000000023,0,-1125.0000000000023 
1599205740,-1125.0000000000023,0,-1125.0000000000023 
1599205800,-1125.0000000000023,0,-1125.0000000000023 
1599205860,-1125.0000000000023,0,-1125.0000000000023 
1599205920,-1125.0000000000023,0,-1125.0000000000023 
1599205980,-1125.0000000000023,0,-1125.0000000000023 
1599206040,-1125.0000000000023,0,-1125.0000000000023 
1599206100,-1125.0000000000023,0,-1125.0000000000023 
1599206160,-1125.0000000000023,0,-1125.0000000000023 
1599206220,-1125.0000000000023,0,-1125.0000000000023 
1599206280,-1125.0000000000023,0,-1125.0000000000023 
1599206340,-1125.0000000000023,0,-1125.0000000000023 
