,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2021-01-21 09:48:00,2021-01-21 10:55:00,NIFTY21JAN2114650CE,77.3,83.8,-75,-487.5,SlHit,VolPattern
1,2021-01-21 11:19:00,2021-01-21 12:24:00,NIFTY21JAN2114700CE,46.0,49.8,-75,-284.9999999999998,SlHit,VolPattern
2,2021-01-21 12:51:00,2021-01-21 13:28:00,NIFTY21JAN2114700CE,45.050000000000004,50.3,-75,-393.7499999999995,SlHit,VolPattern
3,2021-01-21 13:34:00,2021-01-21 14:42:00,NIFTY21JAN2114700CE,48.75,6.9,-75,3138.75,Target hit,VolPattern
