,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-10-13 09:19:00,2020-10-13 15:14:00,BANKNIFTY15OCT2023600PE,376.95,327.15,-25,1245.0000000000002,,VolPattern
