,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
1,2020-08-07 09:39:00,BANKNIFTY13AUG2021600PE,417.09999999999997,354.3,25,-1,1569.9999999999989,0,453.4,Low,High,21571.8,High,True,1000,True,VolPattern
