Time,Pnl,UnrealizedPnl,RealizedPnl
1600659960,0,0,0 
1600660020,0,0,0 
1600660080,0,0,0 
1600660140,0,0,0 
1600660200,0,0,0 
1600660260,0,0,0 
1600660320,0,0,0 
1600660380,0,0,0 
1600660440,0,0,0 
1600660500,0,0,0 
1600660560,0,0,0 
1600660620,0,0,0 
1600660680,0,0,0 
1600660740,0,0,0 
1600660800,0,0,0 
1600660860,0,0,0 
1600660920,0,0,0 
1600660980,0,0,0 
1600661040,0,0,0 
1600661100,0,0,0 
1600661160,0,0,0 
1600661220,0,0,0 
1600661280,0,0,0 
1600661340,0,0,0 
1600661400,-73.75000000000114,-73.75000000000114,0 
1600661460,294.99999999999886,294.99999999999886,0 
1600661520,222.49999999999943,222.49999999999943,0 
1600661580,369.99999999999886,369.99999999999886,0 
1600661640,289.99999999999915,289.99999999999915,0 
1600661700,341.24999999999943,341.24999999999943,0 
1600661760,393.75,393.75,0 
1600661820,261.2499999999997,261.2499999999997,0 
1600661880,347.49999999999943,347.49999999999943,0 
1600661940,604.9999999999998,604.9999999999998,0 
1600662000,592.4999999999998,592.4999999999998,0 
1600662060,367.4999999999997,367.4999999999997,0 
1600662120,234.99999999999943,234.99999999999943,0 
1600662180,126.24999999999886,126.24999999999886,0 
1600662240,114.99999999999915,114.99999999999915,0 
1600662300,282.49999999999886,282.49999999999886,0 
1600662360,247.49999999999943,247.49999999999943,0 
1600662420,362.5,362.5,0 
1600662480,383.74999999999915,383.74999999999915,0 
1600662540,309.99999999999943,309.99999999999943,0 
1600662600,482.49999999999886,482.49999999999886,0 
1600662660,496.24999999999915,496.24999999999915,0 
1600662720,434.99999999999943,434.99999999999943,0 
1600662780,200.0,200.0,0 
1600662840,269.99999999999886,269.99999999999886,0 
1600662900,162.5,162.5,0 
1600662960,228.74999999999943,228.74999999999943,0 
1600663020,384.99999999999943,384.99999999999943,0 
1600663080,398.7499999999997,398.7499999999997,0 
1600663140,277.49999999999915,277.49999999999915,0 
1600663200,537.5,537.5,0 
1600663260,813.7499999999989,813.7499999999989,0 
1600663320,761.2499999999998,761.2499999999998,0 
1600663380,883.7499999999991,883.7499999999991,0 
1600663440,669.9999999999989,669.9999999999989,0 
1600663500,650.0,650.0,0 
1600663560,814.9999999999991,814.9999999999991,0 
1600663620,578.7499999999994,578.7499999999994,0 
1600663680,434.99999999999943,434.99999999999943,0 
1600663740,469.99999999999886,469.99999999999886,0 
1600663800,416.24999999999943,416.24999999999943,0 
1600663860,326.24999999999886,326.24999999999886,0 
1600663920,-332.5000000000003,-332.5000000000003,0 
1600663980,-253.75000000000085,-253.75000000000085,0 
1600664040,-982.5000000000002,0,-982.5000000000002 
1600664100,-982.5000000000002,0,-982.5000000000002 
1600664160,-982.5000000000002,0,-982.5000000000002 
1600664220,-982.5000000000002,0,-982.5000000000002 
1600664280,-982.5000000000002,0,-982.5000000000002 
1600664340,-982.5000000000002,0,-982.5000000000002 
1600664400,-982.5000000000002,0,-982.5000000000002 
1600664460,-982.5000000000002,0,-982.5000000000002 
1600664520,-982.5000000000002,0,-982.5000000000002 
1600664580,-982.5000000000002,0,-982.5000000000002 
1600664640,-982.5000000000002,0,-982.5000000000002 
1600664700,-982.5000000000002,0,-982.5000000000002 
1600664760,-982.5000000000002,0,-982.5000000000002 
1600664820,-982.5000000000002,0,-982.5000000000002 
1600664880,-982.5000000000002,0,-982.5000000000002 
1600664940,-982.5000000000002,0,-982.5000000000002 
1600665000,-982.5000000000002,0,-982.5000000000002 
1600665060,-781.25,201.25000000000028,-982.5000000000002 
1600665120,-948.7499999999997,33.75000000000057,-982.5000000000002 
1600665180,-1110.000000000001,-127.50000000000057,-982.5000000000002 
1600665240,-1090.0000000000005,-107.50000000000028,-982.5000000000002 
1600665300,-908.7500000000005,73.74999999999972,-982.5000000000002 
1600665360,-926.2500000000002,56.25,-982.5000000000002 
