,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-11-27 09:30:00,2020-11-27 09:51:00,NIFTY03DEC2012950CE,149.95,130.5,-75,1458.749999999999,Target hit,VolPattern
