,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
1,2021-02-17 10:29:00,BANKNIFTY18FEB2136900CE,383.75,416.05,25,-1,-807.5000000000002,0,430.8,Low,High,36764.25,Low,True,0.0,True,VolPattern
