,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-05 11:30:00,2020-08-05 11:41:00,NIFTY06AUG2011150CE,83.3,49.6,-75,2527.4999999999995,Target hit,VolPattern
