,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl,TargetPrice,SlPrice,TargetKey,SlKey,BreakEvenPrice,BreakEvenKey,PreSlExit,MinReqPnl,MainCheck,SignalType
1,2020-09-09 11:12:00,NIFTY10SEP2011200CE,91.85000000000001,93.0,75,-1,-86.24999999999936,0,97.7,Low,High,11221.25,Low,True,750,True,VolPattern
