Time,Pnl,UnrealizedPnl,RealizedPnl
1610336760,0,0,0 
1610336820,0,0,0 
1610336880,0,0,0 
1610336940,0,0,0 
1610337000,0,0,0 
1610337060,0,0,0 
1610337120,0,0,0 
1610337180,0,0,0 
1610337240,-41.24999999999979,-41.24999999999979,0 
1610337300,157.50000000000063,157.50000000000063,0 
1610337360,442.50000000000045,442.50000000000045,0 
1610337420,382.5000000000006,382.5000000000006,0 
1610337480,468.75,468.75,0 
1610337540,596.2500000000002,596.2500000000002,0 
1610337600,753.7499999999998,753.7499999999998,0 
1610337660,1005.0000000000005,1005.0000000000005,0 
1610337720,896.2500000000002,896.2500000000002,0 
1610337780,948.7500000000005,948.7500000000005,0 
1610337840,937.5,937.5,0 
1610337900,708.7500000000002,708.7500000000002,0 
1610337960,765.0000000000002,765.0000000000002,0 
1610338020,825.0,825.0,0 
1610338080,836.2500000000005,836.2500000000005,0 
1610338140,840.0000000000002,840.0000000000002,0 
1610338200,734.9999999999998,734.9999999999998,0 
1610338260,884.9999999999998,884.9999999999998,0 
1610338320,746.2500000000002,746.2500000000002,0 
1610338380,843.75,843.75,0 
1610338440,911.2500000000005,911.2500000000005,0 
1610338500,967.5000000000005,967.5000000000005,0 
1610338560,840.0000000000002,840.0000000000002,0 
1610338620,734.9999999999998,734.9999999999998,0 
1610338680,723.7500000000005,723.7500000000005,0 
1610338740,637.5,637.5,0 
1610338800,652.5000000000002,652.5000000000002,0 
1610338860,588.7500000000007,588.7500000000007,0 
1610338920,918.75,918.75,0 
1610338980,888.7500000000007,888.7500000000007,0 
1610339040,1023.7500000000005,1023.7500000000005,0 
1610339100,795.0000000000007,795.0000000000007,0 
1610339160,963.7500000000007,963.7500000000007,0 
1610339220,1466.2499999999998,1466.2499999999998,0 
1610339280,1451.2500000000007,1451.2500000000007,0 
1610339340,1334.9999999999998,1334.9999999999998,0 
1610339400,1376.2500000000007,1376.2500000000007,0 
1610339460,1237.5,1237.5,0 
1610339520,1170.0000000000007,1170.0000000000007,0 
1610339580,1233.7500000000002,1233.7500000000002,0 
1610339640,1151.2500000000007,1151.2500000000007,0 
1610339700,1113.7500000000007,1113.7500000000007,0 
1610339760,1095.0000000000007,1095.0000000000007,0 
1610339820,922.4999999999998,922.4999999999998,0 
1610339880,963.7500000000007,963.7500000000007,0 
