,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-10-21 09:23:00,2020-10-21 13:16:00,NIFTY22OCT2012000PE,67.95,73.45,-75,-412.5,SlHit,VolPattern
