,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-11-25 09:33:00,2020-11-25 10:32:00,NIFTY26NOV2013100CE,79.05,41.65,-75,2805.0,Target hit,VolPattern
