Time,Pnl,UnrealizedPnl,RealizedPnl
1609991160,0,0,0 
1609991220,0,0,0 
1609991280,0,0,0 
1609991340,0,0,0 
1609991400,0,0,0 
1609991460,0,0,0 
1609991520,0,0,0 
1609991580,0,0,0 
1609991640,0,0,0 
1609991700,0,0,0 
1609991760,0,0,0 
1609991820,0,0,0 
1609991880,0,0,0 
1609991940,0,0,0 
1609992000,0,0,0 
1609992060,0,0,0 
1609992120,0,0,0 
1609992180,0,0,0 
1609992240,0,0,0 
1609992300,0,0,0 
1609992360,0,0,0 
1609992420,0,0,0 
1609992480,0,0,0 
1609992540,0,0,0 
1609992600,0,0,0 
1609992660,0,0,0 
1609992720,0,0,0 
1609992780,0,0,0 
1609992840,0,0,0 
1609992900,0,0,0 
1609992960,0,0,0 
1609993020,0,0,0 
1609993080,-92.50000000000043,-92.50000000000043,0 
1609993140,-105.00000000000043,-105.00000000000043,0 
1609993200,-295.0000000000003,-295.0000000000003,0 
1609993260,119.99999999999957,119.99999999999957,0 
1609993320,161.24999999999972,161.24999999999972,0 
1609993380,316.24999999999943,316.24999999999943,0 
1609993440,424.9999999999993,424.9999999999993,0 
1609993500,301.24999999999955,301.24999999999955,0 
1609993560,263.74999999999955,263.74999999999955,0 
1609993620,454.9999999999997,454.9999999999997,0 
1609993680,311.2499999999997,311.2499999999997,0 
1609993740,161.24999999999972,161.24999999999972,0 
1609993800,364.9999999999999,364.9999999999999,0 
1609993860,234.99999999999943,234.99999999999943,0 
1609993920,194.99999999999957,194.99999999999957,0 
1609993980,298.7499999999997,298.7499999999997,0 
1609994040,272.49999999999943,272.49999999999943,0 
1609994100,498.7499999999997,498.7499999999997,0 
1609994160,654.9999999999998,654.9999999999998,0 
1609994220,783.7499999999995,783.7499999999995,0 
1609994280,619.9999999999995,619.9999999999995,0 
1609994340,629.9999999999998,629.9999999999998,0 
1609994400,804.9999999999998,804.9999999999998,0 
1609994460,546.2499999999995,546.2499999999995,0 
1609994520,546.2499999999995,546.2499999999995,0 
1609994580,678.7499999999994,678.7499999999994,0 
1609994640,728.7499999999994,728.7499999999994,0 
1609994700,682.4999999999995,682.4999999999995,0 
1609994760,587.4999999999997,587.4999999999997,0 
1609994820,832.4999999999995,832.4999999999995,0 
1609994880,628.7499999999994,628.7499999999994,0 
1609994940,493.74999999999966,493.74999999999966,0 
1609995000,379.9999999999997,379.9999999999997,0 
1609995060,362.4999999999993,362.4999999999993,0 
1609995120,676.2499999999995,676.2499999999995,0 
1609995180,806.2499999999997,806.2499999999997,0 
1609995240,894.9999999999995,894.9999999999995,0 
1609995300,1127.4999999999995,1127.4999999999995,0 
1609995360,1071.2499999999995,1071.2499999999995,0 
1609995420,1164.9999999999995,1164.9999999999995,0 
1609995480,997.4999999999994,997.4999999999994,0 
1609995540,911.2499999999998,911.2499999999998,0 
1609995600,939.9999999999995,939.9999999999995,0 
1609995660,1173.7499999999998,1173.7499999999998,0 
1609995720,958.7499999999995,958.7499999999995,0 
1609995780,951.2499999999995,951.2499999999995,0 
1609995840,1009.9999999999994,1009.9999999999994,0 
1609995900,1023.7499999999998,1023.7499999999998,0 
1609995960,1153.7499999999995,1153.7499999999995,0 
1609996020,1082.4999999999995,1082.4999999999995,0 
1609996080,1032.4999999999995,1032.4999999999995,0 
1609996140,1024.9999999999995,1024.9999999999995,0 
1609996200,1057.4999999999995,1057.4999999999995,0 
1609996260,1153.7499999999995,1153.7499999999995,0 
1609996320,1086.2499999999998,1086.2499999999998,0 
1609996380,988.7499999999995,988.7499999999995,0 
1609996440,1082.4999999999995,1082.4999999999995,0 
1609996500,1109.9999999999995,1109.9999999999995,0 
1609996560,973.7499999999998,973.7499999999998,0 
1609996620,863.7499999999995,863.7499999999995,0 
1609996680,876.2499999999995,876.2499999999995,0 
1609996740,666.2499999999994,666.2499999999994,0 
1609996800,747.4999999999994,747.4999999999994,0 
1609996860,567.4999999999998,567.4999999999998,0 
1609996920,568.7499999999997,568.7499999999997,0 
1609996980,464.9999999999995,464.9999999999995,0 
1609997040,499.99999999999966,499.99999999999966,0 
1609997100,497.49999999999943,497.49999999999943,0 
1609997160,558.7499999999995,558.7499999999995,0 
1609997220,616.2499999999994,616.2499999999994,0 
1609997280,703.7499999999994,703.7499999999994,0 
1609997340,786.2499999999998,786.2499999999998,0 
1609997400,582.4999999999995,582.4999999999995,0 
1609997460,688.7499999999995,688.7499999999995,0 
1609997520,859.9999999999994,859.9999999999994,0 
1609997580,932.4999999999995,932.4999999999995,0 
1609997640,993.7499999999997,993.7499999999997,0 
1609997700,876.2499999999995,876.2499999999995,0 
1609997760,727.4999999999995,727.4999999999995,0 
1609997820,684.9999999999994,684.9999999999994,0 
1609997880,819.9999999999995,819.9999999999995,0 
1609997940,797.4999999999994,797.4999999999994,0 
1609998000,749.9999999999997,749.9999999999997,0 
1609998060,784.9999999999994,784.9999999999994,0 
1609998120,669.9999999999995,669.9999999999995,0 
1609998180,618.7499999999997,618.7499999999997,0 
1609998240,632.4999999999995,632.4999999999995,0 
1609998300,651.2499999999995,651.2499999999995,0 
1609998360,558.7499999999995,558.7499999999995,0 
1609998420,628.7499999999994,628.7499999999994,0 
1609998480,632.4999999999995,632.4999999999995,0 
1609998540,606.2499999999997,606.2499999999997,0 
1609998600,173.74999999999972,173.74999999999972,0 
1609998660,243.7499999999993,243.7499999999993,0 
1609998720,157.49999999999957,157.49999999999957,0 
1609998780,192.49999999999972,192.49999999999972,0 
1609998840,232.49999999999957,232.49999999999957,0 
1609998900,137.4999999999993,137.4999999999993,0 
1609998960,238.74999999999957,238.74999999999957,0 
1609999020,282.49999999999955,282.49999999999955,0 
1609999080,158.74999999999986,158.74999999999986,0 
1609999140,161.24999999999972,161.24999999999972,0 
1609999200,64.99999999999986,64.99999999999986,0 
1609999260,184.99999999999943,184.99999999999943,0 
1609999320,227.49999999999986,227.49999999999986,0 
1609999380,229.99999999999972,229.99999999999972,0 
1609999440,164.99999999999986,164.99999999999986,0 
1609999500,322.49999999999943,322.49999999999943,0 
1609999560,271.2499999999999,271.2499999999999,0 
1609999620,214.99999999999986,214.99999999999986,0 
1609999680,376.24999999999955,376.24999999999955,0 
1609999740,554.9999999999998,554.9999999999998,0 
1609999800,704.9999999999998,704.9999999999998,0 
1609999860,586.2499999999998,586.2499999999998,0 
1609999920,533.7499999999995,533.7499999999995,0 
1609999980,451.24999999999955,451.24999999999955,0 
1610000040,512.4999999999997,512.4999999999997,0 
1610000100,561.2499999999998,561.2499999999998,0 
1610000160,643.7499999999997,643.7499999999997,0 
1610000220,757.4999999999995,757.4999999999995,0 
1610000280,534.9999999999994,534.9999999999994,0 
1610000340,557.4999999999995,557.4999999999995,0 
1610000400,644.9999999999995,644.9999999999995,0 
1610000460,673.7499999999998,673.7499999999998,0 
1610000520,563.7499999999995,563.7499999999995,0 
1610000580,534.9999999999994,534.9999999999994,0 
1610000640,628.7499999999994,628.7499999999994,0 
1610000700,532.4999999999995,532.4999999999995,0 
1610000760,553.7499999999994,553.7499999999994,0 
1610000820,359.99999999999943,359.99999999999943,0 
1610000880,328.74999999999943,328.74999999999943,0 
1610000940,341.24999999999943,341.24999999999943,0 
1610001000,598.7499999999998,598.7499999999998,0 
1610001060,259.99999999999943,259.99999999999943,0 
1610001120,354.9999999999997,354.9999999999997,0 
1610001180,432.49999999999955,432.49999999999955,0 
1610001240,438.74999999999955,438.74999999999955,0 
1610001300,419.99999999999955,419.99999999999955,0 
1610001360,334.99999999999943,334.99999999999943,0 
1610001420,522.4999999999994,522.4999999999994,0 
1610001480,507.49999999999955,507.49999999999955,0 
1610001540,531.2499999999997,531.2499999999997,0 
1610001600,547.4999999999994,547.4999999999994,0 
1610001660,566.2499999999994,566.2499999999994,0 
1610001720,486.2499999999997,486.2499999999997,0 
1610001780,376.24999999999955,376.24999999999955,0 
