,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-04 09:46:00,2020-08-04 10:32:00,NIFTY06AUG2011000PE,109.65,74.85,-75,2610.000000000001,Target hit,VolPattern
