,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-09-01 09:49:00,2020-09-01 09:55:00,NIFTY03SEP2011400CE,144.64999999999998,99.2,-75,3408.749999999998,Target hit,VolPattern
