,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,Pnl,ExitType,SignalType
0,2020-08-21 09:51:00,2020-08-21 15:14:00,NIFTY27AUG2011400CE,94.0,73.55,-75,1533.7500000000002,,VolPattern
